Nuclide ; Pa-234 
Element ; Protactinium
Z ; 91
Daughter(s) ; (B-) ; U-234 ; 100
Q- ; 2195
Possible parent(s) ; (I.T.) ; Pa-234m ; 0.15 ; (B-) ; Th-234 ; 100
Half-life (h) ; 6.70 ; 0.05
Half-life (s) ; 24.12E3 ; 0.18E3
Decay constant (1/s) ; 28.74E-6 ; 0.21E-6
Specific activity (Bq/g) ; 74.0E15 ; 0.6E15
Reference ; CNDC - 2010
Emissions (345 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1023.6 ; 0.2 ; 0.062 ; 0.022 ; g ; U-234 ; -1 ; 12
1025.3 ; 0.2 ; 0.052 ; 0.022 ; g ; U-234 ; -1 ; 13
1028.7 ; 0.1 ; 0.57 ; 0.06 ; g ; U-234 ; 24 ; 2
1032.8 ; 0.2 ; 0.018 ; 0.005 ; g ; U-234 ; 75 ; 16
1035.9 ; 0.2 ; 0.026 ; 0.010 ; g ; U-234 ; -1 ; 14
1037.9 ; 0.2 ; 0.018 ; 0.007 ; g ; U-234 ; 69 ; 11
1041.1 ; 0.2 ; 0.032 ; 0.011 ; g ; U-234 ; 17 ; 1
1044.4 ; 0.2 ; 0.031 ; 0.003 ; g ; U-234 ; 32 ; 3
1051.4 ; 0.2 ; 0.062 ; 0.012 ; g ; U-234 ; 70 ; 12
1057.8 ; 0.3 ; 0.0177 ; 0.0016 ; g ; U-234 ; 70 ; 11
1065.1 ; 0.1 ; 0.027 ; 0.008 ; g ; U-234 ; 71 ; 12
1073.6 ; 0.2 ; 0.104 ; 0.014 ; g ; U-234 ; 69 ; 9
1083.2 ; 0.1 ; 0.51 ; 0.06 ; g ; U-234 ; 21 ; 1
1085.3 ; 0.3 ; 0.027 ; 0.008 ; g ; U-234 ; 17 ; 0
1106.9 ; 0.2 ; 0.083 ; 0.013 ; g ; U-234 ; 71 ; 9
1110.6 ; 0.1 ; 0.062 ; 0.012 ; g ; U-234 ; 66 ; 7
1121.7 ; 0.1 ; 0.25 ; 0.04 ; g ; U-234 ; 23 ; 1
1125.2 ; 0.1 ; 0.36 ; 0.08 ; g ; U-234 ; 33 ; 3
1126.8 ; 0.1 ; 0.30 ; 0.04 ; g ; U-234 ; 21 ; 0
1151.4 ; 0.3 ; 0.032 ; 0.010 ; g ; U-234 ; 34 ; 3
1153.5 ; 0.3 ; 0.046 ; 0.009 ; g ; U-234 ; 76 ; 11
1171.3 ; 0.1 ; 0.090 ; 0.013 ; g ; U-234 ; 26 ; 1
1173.1 ; 0.1 ; 0.046 ; 0.009 ; g ; U-234 ; 66 ; 5
1182.1 ; 0.2 ; 0.0094 ;  ; g ; U-234 ; 71 ; 8
1193.77 ; 0.02 ; 0.021 ; 0.006 ; g ; U-234 ; 27 ; 1
1217.3 ; 0.1 ; 0.22 ; 0.03 ; g ; U-234 ; 77 ; 9
1220.4 ; 0.2 ; 0.062 ; 0.012 ; g ; U-234 ; -1 ; 15
1237.3 ; 0.3 ; 0.0094 ;  ; g ; U-234 ; 27 ; 0
1241.2 ; 0.1 ; 0.23 ; 0.03 ; g ; U-234 ; 40 ; 3
1247.8 ; 0.2 ; 0.022 ; 0.006 ; g ; U-234 ; 41 ; 3
1252.6 ; 0.2 ; 0.018 ; 0.008 ; g ; U-234 ; 42 ; 3
1256.5 ; 0.1 ; 0.059 ; 0.008 ; g ; U-234 ; 43 ; 3
1277.7 ; 0.2 ; 0.045 ; 0.009 ; g ; U-234 ; 33 ; 2
1292.8 ; 0.1 ; 0.47 ; 0.06 ; g ; U-234 ; 45 ; 3
1296.4 ; 0.2 ; 0.029 ; 0.007 ; g ; U-234 ; -1 ; 16
1301.2 ; 0.2 ; 0.018 ; 0.005 ; g ; U-234 ; -1 ; 17
1327.0 ; 0.2 ; 0.018 ; 0.005 ; g ; U-234 ; -1 ; 18
1342.9 ; 0.2 ; 0.012 ; 0.005 ; g ; U-234 ; 36 ; 2
1352.9 ; 0.1 ; 1.16 ; 0.12 ; g ; U-234 ; 37 ; 2
1354.6 ; 0.2 ; 0.14 ; 0.04 ; g ; U-234 ; 47 ; 3
1359.0 ; 0.1 ; 0.156 ; 0.025 ; g ; U-234 ; 38 ; 2
1389.6 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 39 ; 2
1393.9 ; 0.1 ; 2.08 ; 0.21 ; g ; U-234 ; 40 ; 2
1397.5 ; 0.2 ; 0.083 ; 0.022 ; g ; U-234 ; 49 ; 3
1400.3 ; 0.1 ; 0.18 ; 0.03 ; g ; U-234 ; 41 ; 2
1409.1 ; 0.2 ; 0.045 ; 0.010 ; g ; U-234 ; 43 ; 2
1414.4 ; 0.2 ; 0.0028 ;  ; g ; U-234 ; 35 ; 1
1426.9 ; 0.1 ; 0.17 ; 0.03 ; g ; U-234 ; 51 ; 3
1442.8 ; 0.2 ; 0.031 ; 0.007 ; g ; U-234 ; 36 ; 1
1445.4 ; 0.1 ; 0.32 ; 0.05 ; g ; U-234 ; 45 ; 2
1452.7 ; 0.1 ; 0.81 ; 0.09 ; g ; U-234 ; 37 ; 1
1458.9 ; 0.1 ; 0.094 ; 0.023 ; g ; U-234 ; 38 ; 1
1475.8 ; 0.2 ; 0.008 ; 0.004 ; g ; U-234 ; 46 ; 2
1485.4 ; 0.2 ; 0.030 ; 0.007 ; g ; U-234 ; 56 ; 3
1488.0 ; 0.2 ; 0.014 ; 0.006 ; g ; U-234 ; 57 ; 3
1493.6 ; 0.1 ; 0.104 ; 0.014 ; g ; U-234 ; 40 ; 1
1496.0 ; 0.2 ; 0.036 ; 0.009 ; g ; U-234 ; 58 ; 3
1500.0 ; 0.2 ; 0.011 ; 0.004 ; g ; U-234 ; 41 ; 1
1507.3 ; 0.2 ; 0.020 ; 0.005 ; g ; U-234 ; -1 ; 19
