Nuclide ; Ra-226 D
Element ; Radium
Z ; 88
Daughter(s) ; (alpha) ; Rn-222 ; 100
Qalpha ; 4870.62
In equilibrium with ; Rn-222 ; Rn-218 ; At-218 ; Po-218 ; Pb-214 ; Bi-214 ; Po-214 ; Po-210 ; Bi-210 ; Pb-210 ; Tl-210 ; Tl-206 ; Hg-206
Half-life (a) ; 1.600E3 ; 0.007E3
Half-life (s) ; 50.49E9 ; 0.22E9
Decay constant (1/s) ; 13.73E-12 ; 0.06E-12
Specific activity (Bq/g) ; 36.58E9 ; 0.16E9
Reference ; CEA/LNE-LNHB - 2008
Emissions (294 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1353.4 ; 0.8 ; 0.0036 ; 0.0009 ; g ; Po-214* ;  ; 
1377.669 ; 0.012 ; 3.968 ; 0.011 ; g ; Po-214* ;  ; 
1385.31 ; 0.03 ; 0.795 ; 0.005 ; g ; Po-214* ;  ; 
1392.5 ; 0.4 ; 0.0087 ; 0.0019 ; g ; Po-214* ;  ; 
1401.50 ; 0.04 ; 1.330 ; 0.007 ; g ; Po-214* ;  ; 
1407.98 ; 0.04 ; 2.389 ; 0.008 ; g ; Po-214* ;  ; 
1410 ; 20 ; 0.00103 ; 0.00042 ; g ; Pb-210* ;  ; 
1419.7 ; 0.3 ; 0.0055 ; 0.0010 ; g ; Po-214* ;  ; 
1470.9 ; 0.3 ; 0.0094 ; 0.0013 ; g ; Po-214* ;  ; 
1479.15 ; 0.14 ; 0.051 ; 0.004 ; g ; Po-214* ;  ; 
1509.228 ; 0.015 ; 2.128 ; 0.010 ; g ; Po-214* ;  ; 
1515.5 ; 0.3 ; 0.0072 ; 0.0021 ; g ; Po-214* ;  ; 
1538.50 ; 0.06 ; 0.401 ; 0.022 ; g ; Po-214* ;  ; 
1543.32 ; 0.06 ; 0.302 ; 0.013 ; g ; Po-214* ;  ; 
1583.22 ; 0.04 ; 0.707 ; 0.005 ; g ; Po-214* ;  ; 
1594.73 ; 0.08 ; 0.274 ; 0.015 ; g ; Po-214* ;  ; 
1599.31 ; 0.06 ; 0.322 ; 0.015 ; g ; Po-214* ;  ; 
1636.3 ; 0.2 ; 0.0111 ; 0.0016 ; g ; Po-214* ;  ; 
1657.00 ; 0.19 ; 0.047 ; 0.005 ; g ; Po-214* ;  ; 
1661.28 ; 0.06 ; 1.048 ; 0.009 ; g ; Po-214* ;  ; 
1665.8 ; 0.2 ; 0.015 ; 0.006 ; g ; Po-214* ;  ; 
1683.99 ; 0.04 ; 0.217 ; 0.003 ; g ; Po-214* ;  ; 
1711.0 ; 0.8 ; 0.023 ; 0.005 ; g ; Po-214* ;  ; 
1729.595 ; 0.015 ; 2.844 ; 0.010 ; g ; Po-214* ;  ; 
1751.4 ; 0.8 ; 0.0009 ; 0.0005 ; g ; Po-214* ;  ; 
1764.494 ; 0.014 ; 15.31 ; 0.05 ; g ; Po-214* ;  ; 
1813.73 ; 0.14 ; 0.0108 ; 0.0009 ; g ; Po-214* ;  ; 
1838.36 ; 0.05 ; 0.343 ; 0.010 ; g ; Po-214* ;  ; 
1847.420 ; 0.025 ; 2.025 ; 0.012 ; g ; Po-214* ;  ; 
1873.16 ; 0.06 ; 0.212 ; 0.008 ; g ; Po-214* ;  ; 
1890.30 ; 0.15 ; 0.078 ; 0.004 ; g ; Po-214* ;  ; 
1895.92 ; 0.14 ; 0.146 ; 0.008 ; g ; Po-214* ;  ; 
1898.7 ; 0.4 ; 0.049 ; 0.008 ; g ; Po-214* ;  ; 
1935.5 ; 0.2 ; 0.032 ; 0.007 ; g ; Po-214* ;  ; 
1994.6 ; 0.6 ; 0.0024 ; 0.0005 ; g ; Po-214* ;  ; 
2010 ; 30 ; 0.00145 ; 0.00042 ; g ; Pb-210* ;  ; 
2010.78 ; 0.12 ; 0.0434 ; 0.0017 ; g ; Po-214* ;  ; 
2021.6 ; 0.2 ; 0.0214 ; 0.0021 ; g ; Po-214* ;  ; 
